id_l,name_l,id_r,name_r
http://www.wikidata.org/entity/Q192733,Sheremetyevo International Airport,node1fm19d5e3x38365320,Sheremetyevo International Airport
http://www.wikidata.org/entity/Q192733,Sheremetyevo International Airport,node1fm19d5v5x39862147,Sheremetyevo International Airport
http://www.wikidata.org/entity/Q192733,Sheremetyevo International Airport,node1fm19d7ddx56240383,Sheremetyevo International Airport
http://www.wikidata.org/entity/Q192733,Sheremetyevo International Airport,node1fm19ddrnx26740418,Sheremetyevo International Airport
http://www.wikidata.org/entity/Q192733,Sheremetyevo International Airport,node1fm28tpv7x38024117,Sheremetyevo International Airport
http://www.wikidata.org/entity/Q192733,Sheremetyevo International Airport,node1fm28u0vgx62634130,Sheremetyevo International Airport
http://www.wikidata.org/entity/Q192733,Sheremetyevo International Airport,node1fm7rl8etx25199291,Sheremetyevo International Airport
http://www.wikidata.org/entity/Q192733,Sheremetyevo International Airport,node1fm7rljrqx75039592,Sheremetyevo International Airport
http://www.wikidata.org/entity/Q1927346,Kikai Airport,node1fm0j5322x40555835,Kikai Airport
http://www.wikidata.org/entity/Q1927818,Gobernador Horacio Guzmán International Airport,node1fltlodlkx5855935,Gobernador Horacio Guzmán International Airport
http://www.wikidata.org/entity/Q1927818,Gobernador Horacio Guzmán International Airport,node1fm5jsm65x45844553,El Cadillal
http://www.wikidata.org/entity/Q1929029,Jessore Airport,node1fltlp4uvx98054479,Jessore Airport
http://www.wikidata.org/entity/Q1929029,Jessore Airport,node1flvnj8qbx14829718,Jessore
http://www.wikidata.org/entity/Q1930670,Baotou Erliban Airport,node1fltoota2x5902706,Baotou Airport
http://www.wikidata.org/entity/Q1930801,Longyan Guanzhishan Airport,node1fm19ddrnx59171624,Longyan Guanzhishan Airport
http://www.wikidata.org/entity/Q1930801,Longyan Guanzhishan Airport,node1fm501336x114082878,Liancheng
http://www.wikidata.org/entity/Q1930831,Kitadaito Airport,node1fltop84cx37718614,Kitadaito Airport
http://www.wikidata.org/entity/Q1931154,Loakan Airport,node1fm7c5tn5x93401285,Baguio Airport
http://www.wikidata.org/entity/Q1931168,Nadym Airport,node1fltophqkx37448769,Nadym Airport
http://www.wikidata.org/entity/Q1931181,Weerawila Airport,node1fm5ju8cox21632541,Weerawila International Airport (New airport)
http://www.wikidata.org/entity/Q1931194,Tajima Airport,node1fm7c5f7rx112032590,Tajima Airport
http://www.wikidata.org/entity/Q1931305,Shillong Airport,node1fm28v2isx20926874,Shillong Airport
http://www.wikidata.org/entity/Q1932826,San Luis Potosí International Airport,node1fm0o46jax32166425,Ponciano Arriaga International Airport
http://www.wikidata.org/entity/Q1932889,Lawas Airport,node1fm28sdjix775265,Lawas Airport
http://www.wikidata.org/entity/Q1933049,Vilhelmina Airport,node1flvnj0efx112444286,Vilhelmina Airport
http://www.wikidata.org/entity/Q1933061,Hemavan-Tärnaby Airport,node1fm28u0vgx39129874,Hemavan Airport
http://www.wikidata.org/entity/Q1933087,Trollhättan-Vänersborg Airport,node1fltlo7a0x31998344,Trollhättan-Vänersborg Airport
http://www.wikidata.org/entity/Q193408,Phu Cat Airport,node1fm19d41rx94761256,Phu Cat Airport
http://www.wikidata.org/entity/Q1936151,Jolly Grant Airport,node1fm19d774x85764294,Dehradun Airport
http://www.wikidata.org/entity/Q1936233,Long Seridan Airport,node1fm19d7ddx15098618,Long Seridan
http://www.wikidata.org/entity/Q1936290,Tippi Airport,node1fm00ff2jx647599,Tippi Airport
http://www.wikidata.org/entity/Q1936787,Sam Mbakwe Airport,node1fm28u8lhx5908064,Sam Mbakwe International Cargo Airport
http://www.wikidata.org/entity/Q1936910,Alfonso López Pumarejo Airport,node1fm0j54opx42752762,Alfonso López Pumarejo Airport
http://www.wikidata.org/entity/Q1936943,Yacuiba Airport,node1fm7rkvcvx59100797,Yacuiba Airport
http://www.wikidata.org/entity/Q1936968,Alcides Fernández Airport,node1fm0j4tvgx23247297,Alcides Fernández Airport
http://www.wikidata.org/entity/Q1937403,Jiayuguan Airport,node1fm7rlb6ex77471337,Jiayuguan
http://www.wikidata.org/entity/Q1937966,Enshi Xujiaping Airport,node1flvnjfq5x9903851,Enshi
http://www.wikidata.org/entity/Q1937973,Ganzhou Huangjin Airport,node1fltop9u6x117332033,Ganzhou
http://www.wikidata.org/entity/Q1937973,Ganzhou Huangjin Airport,node1fm28u3pcx42130786,Ganzhou Huangjin Airport
http://www.wikidata.org/entity/Q5521565,Old Ganzhou Huangjin Airport,node1fltop9u6x117332033,Ganzhou
http://www.wikidata.org/entity/Q5521565,Old Ganzhou Huangjin Airport,node1fm28u3pcx42130786,Ganzhou Huangjin Airport
http://www.wikidata.org/entity/Q1941464,Mobile Downtown Airport,node1fm7c5f7rx89812177,Mobile Downtown Airport
http://www.wikidata.org/entity/Q19420817,Bouarfa Airport,node1fltlov25x5825949,Bouarfa Airport
http://www.wikidata.org/entity/Q194316,Suvarnabhumi Airport,node1fltop76nx5998085,Suvarnabhumi Airport
http://www.wikidata.org/entity/Q1945992,Tiree Airport,node1fm28ttkgx23170208,Tiree Airport
http://www.wikidata.org/entity/Q1946625,Tezpur Airport,node1flvnjgcgx25760707,Tezpur Airport
http://www.wikidata.org/entity/Q1951782,Aguenar–Hadj Bey Akhamok Airport,node1fm28tpv7x66579239,Aguenar â€“ Hadj Bey Akhamok Airport
http://www.wikidata.org/entity/Q1951782,Aguenar–Hadj Bey Akhamok Airport,node1fm7rl9ltx70316930,Aguenar â€“ Hadj Bey Akhamok Airport
http://www.wikidata.org/entity/Q1957542,Lakeba Airport,node1fltop9u6x78068233,Lakeba
http://www.wikidata.org/entity/Q1957542,Lakeba Airport,node1fm19db4jx46669218,Lakeba Island Airport
http://www.wikidata.org/entity/Q1958564,Kostroma Airport,node1fm5jsik6x43475871,Kostroma Sokerkino Airport
http://www.wikidata.org/entity/Q19607409,Nova Vida Airport,node1fm19d7ddx111393795,Nova Vida Airport
http://www.wikidata.org/entity/Q19607409,Nova Vida Airport,node1fm28schax64556661,Nova Vida Airport
http://www.wikidata.org/entity/Q19607409,Nova Vida Airport,node1fm31v1h2x546864,Nova Vida Airport
http://www.wikidata.org/entity/Q19607409,Nova Vida Airport,node1fm500u0bx98995345,Nova Vida Airport
http://www.wikidata.org/entity/Q1961094,Cecil Airport,node1fltloln5x5872146,Cecil Field
http://www.wikidata.org/entity/Q1961156,Central Nebraska Regional Airport,node1fltopaq4x119858928,Grand Island
http://www.wikidata.org/entity/Q1961164,Central Maine Airport of Norridgewock,node1fm28u8glx10748255,Central Maine Airport of Norridgewock
http://www.wikidata.org/entity/Q1961538,Carp Airport,node1fm28sjo6x15748691,Ottawa/Carp Airport
http://www.wikidata.org/entity/Q1962462,Central Illinois Regional Airport,node1fm7rkqukx30946280,Central Illinois Regional Airport
http://www.wikidata.org/entity/Q1962553,Castle Airport,node1fm28u7u7x10902252,Castle Airport
http://www.wikidata.org/entity/Q1962669,Caucayá Airport,node1fm28si5fx10721411,Caucaya Airport
http://www.wikidata.org/entity/Q1962678,Carroll County Regional Airport,node1fltop84cx78143000,Carroll Co Regl Poage
http://www.wikidata.org/entity/Q1962803,Carrillo Airport,node1fm0j4ln6x46168718,Carrillo Airport
http://www.wikidata.org/entity/Q1963044,Cartersville Airport,node1fm28u51lx26179306,Cartersville Airport
http://www.wikidata.org/entity/Q1963044,Cartersville Airport,node1fm28uaehx45120507,Cartersville Airport
http://www.wikidata.org/entity/Q1963044,Cartersville Airport,node1fm50127jx67776405,Cartersville Airport
http://www.wikidata.org/entity/Q1977854,La Florida Airport,node1fm7rkq9ax40126724,La Florida Airport
http://www.wikidata.org/entity/Q197933,Faleolo International Airport,node1fm0o44nsx14649632,Faleolo International Airport
http://www.wikidata.org/entity/Q198036,Uíge Airport,node1fltlpihhx43241670,Uige Airport
http://www.wikidata.org/entity/Q1981182,Aba Segud Airport,node1fm00f75qx76075106,Jimma
http://www.wikidata.org/entity/Q1986577,Lydd Airport,node1fm28uaahx5739714,Lydd Airport
http://www.wikidata.org/entity/Q1987608,Tancredo Neves International Airport,node1fm0j5tabx38173874,Confins-Tancredo Neves Intl
http://www.wikidata.org/entity/Q1989502,Ulyanovsk Baratayevka Airport,node1fltoop9kx85178791,Ulyanovsk Baratayevka Airport
http://www.wikidata.org/entity/Q1995004,Ivanovo Yuzhny Airport,node1fluchoapx64853042,Ivanovo Yuzhny
http://www.wikidata.org/entity/Q1996169,Tambov Donskoye Airport,node1flvnjeq3x23788310,Donskoye Airport
http://www.wikidata.org/entity/Q2000703,Kirensk Airport,node1flu5gs4ax41834447,Kirensk
http://www.wikidata.org/entity/Q20015366,Hacaritama Airport,node1fm28sk9jx66165344,Aguachica Airport
http://www.wikidata.org/entity/Q2006710,Toamasina Airport,node1fltlnujix99230775,Toamasina Airport
http://www.wikidata.org/entity/Q2009894,Obock Airport,node1fm28u8lhx16077636,Obock Airport
http://www.wikidata.org/entity/Q2011846,Maio Airport,node1fm7c5i5vx26624992,"Maio Airport, Maio, Cape Verde"
http://www.wikidata.org/entity/Q201374,Ingeniero Aeronáutico Ambrosio L.V. Taravella International Airport,node1fm28u4nhx61411088,Cordoba Airport (COR)
http://www.wikidata.org/entity/Q201785,El Dorado International Airport Luis Carlos Galán Sarmiento,node1flvniu90x110474845,Eldorado Intl
http://www.wikidata.org/entity/Q201785,El Dorado International Airport Luis Carlos Galán Sarmiento,node1flvnj7j9x69852447,Bogota International Airport
http://www.wikidata.org/entity/Q201785,El Dorado International Airport Luis Carlos Galán Sarmiento,node1fm0nn1qpx40291286,El Dorado International Airport
http://www.wikidata.org/entity/Q2022069,Sibulan Airport,node1fltibpiix63322020,Dumaguete Airport
http://www.wikidata.org/entity/Q2022069,Sibulan Airport,node1fm7c5uomx52604812,Dumaguete
http://www.wikidata.org/entity/Q2025626,Amderma Airport,node1fm7c5f7rx32459480,Amderma Airport
http://www.wikidata.org/entity/Q20447977,Pedernales Airport,node1fltlo507x6121543,Pedernales Airport
http://www.wikidata.org/entity/Q20448445,Havadarya Airport,node1fm7c5l37x73593793,Havadarya Airport
http://www.wikidata.org/entity/Q20448829,Mello Viana Airport,node1fltlnsqsx112063644,Mélio Viana Airport
http://www.wikidata.org/entity/Q20448908,A-306 Airport,node1flticrg4x53025698,A-306 Airport
http://www.wikidata.org/entity/Q20449404,Delissaville Airport,node1fm28siovx11494967,Delissaville Airport
http://www.wikidata.org/entity/Q20450792,Millicent Airport,node1fltlo0fdx110827740,Millicent Airport
http://www.wikidata.org/entity/Q20453041,Moyobamba Airport,node1fltlpihhx90000979,Moyobamba Airport
http://www.wikidata.org/entity/Q20453230,Itapetinga Airport,node1fltopg4ox109519376,Itapetinga Airport
http://www.wikidata.org/entity/Q20453350,Talhar Airport,node1fltop2cpx5908405,Talhar Airport
http://www.wikidata.org/entity/Q20453545,Saldanha-Vredenburg Airport,node1fltibmgnx42163584,Saldanha /Vredenburg Airport
http://www.wikidata.org/entity/Q20453545,Saldanha-Vredenburg Airport,node1flu5gs4ax81735793,Saldanha /Vredenburg Airport
http://www.wikidata.org/entity/Q20453545,Saldanha-Vredenburg Airport,node1fm19d41rx120629720,Saldanha /Vredenburg Airport
http://www.wikidata.org/entity/Q20453545,Saldanha-Vredenburg Airport,node1fm28u0vgx41478891,Saldanha /Vredenburg Airport
http://www.wikidata.org/entity/Q20453545,Saldanha-Vredenburg Airport,node1fm7rl0bfx38675556,Saldanha /Vredenburg Airport
http://www.wikidata.org/entity/Q20453545,Saldanha-Vredenburg Airport,node1fm7rla4fx62652094,Saldanha /Vredenburg Airport
http://www.wikidata.org/entity/Q20454891,Malaimbandy Airport,node1fm28u0h2x36596088,Malaimbandy Airport
http://www.wikidata.org/entity/Q20455825,Valencia Airport,node1fltlnujix47936218,Valencia Airport
http://www.wikidata.org/entity/Q20455825,Valencia Airport,node1fm19d5v5x18339,Manises
http://www.wikidata.org/entity/Q20456316,El Tanque Airport,node1fludpn6mx56330260,La Fortuna Airport
http://www.wikidata.org/entity/Q20456316,El Tanque Airport,node1fm7c5n22x78208350,Fortuna
http://www.wikidata.org/entity/Q20456884,Masi-Manimba Airport,node1fltloeg3x95283021,Masi Manimba Airport
http://www.wikidata.org/entity/Q20457971,Njombe Airport,node1fltibjtpx16417051,Njombe Airport
http://www.wikidata.org/entity/Q20458370,Fazenda Tucunare Airport,node1fltooqf5x124321954,Fazenda Tucunaré Airport
http://www.wikidata.org/entity/Q20458688,Novo Campo Airport,node1fltop8lmx105302404,Novo Campo Airport
http://www.wikidata.org/entity/Q20459606,Potchefstroom Airport,node1fltidtvrx11109628,Potchefstroom Airport
http://www.wikidata.org/entity/Q20461567,Palmarito Airport,node1fltop454x111243603,Palmarito Airport
http://www.wikidata.org/entity/Q20461946,Tirios Airport,node1flvnjdpix121400828,Tiriós Airport
http://www.wikidata.org/entity/Q20462520,"Kaniama, Kaniama Airport",node1flvnj8qbx21341813,Kaniama Airport
http://www.wikidata.org/entity/Q20462652,Kapanga Airport,node1fm5010pmx26524299,Kapanga Airport
http://www.wikidata.org/entity/Q20463246,Kasenga Airport,node1fm19db4jx53069475,Kasenga Airport
http://www.wikidata.org/entity/Q20463334,Tumeremo Airport,node1fm28u07kx16016545,Tumeremo Airport
http://www.wikidata.org/entity/Q20463839,Uchiza Airport,node1fltibrgax11253686,Uchiza Airport
http://www.wikidata.org/entity/Q20464581,Soure Airport,node1fltloh0ox115288012,Soure Airport
http://www.wikidata.org/entity/Q20465006,Breves Airport,node1fm28toddx41608648,Breves Airport
http://www.wikidata.org/entity/Q20466450,Cabo Velas Airport,node1fltopdr0x83897065,Cabo Velas Airport
http://www.wikidata.org/entity/Q20466544,Komatipoort Airport,node1flvnjdc5x113168013,Komatipoort Airport
http://www.wikidata.org/entity/Q20468010,Kushke Nosrat Airport,node1fltlop5nx33824284,Kushke Nosrat
http://www.wikidata.org/entity/Q204853,Tokyo International Airport,node1fltibrgax49884545,Tokyo Intl
http://www.wikidata.org/entity/Q204853,Tokyo International Airport,node1fltlo0l5x91583092,Tokyo International Airport
http://www.wikidata.org/entity/Q204853,Tokyo International Airport,node1fltlov25x11068329,Tokyo International Airport
http://www.wikidata.org/entity/Q204853,Tokyo International Airport,node1flvnj9btx14852927,Tokyo International Airport
http://www.wikidata.org/entity/Q204853,Tokyo International Airport,node1fm500u0bx52673238,Tokyo International Airport
http://www.wikidata.org/entity/Q204853,Tokyo International Airport,node1fm50127jx74737029,Tokyo International Airport
http://www.wikidata.org/entity/Q204853,Tokyo International Airport,node1fm5jsk6dx27614624,Tokyo International Airport
http://www.wikidata.org/entity/Q204853,Tokyo International Airport,node1fm5pjl1bx2447958,Tokyo International Airport
http://www.wikidata.org/entity/Q204853,Tokyo International Airport,node1fm7c5nbnx83157697,Tokyo International Airport
http://www.wikidata.org/entity/Q204853,Tokyo International Airport,node1fm7rl0bfx23615840,Haneda HND
http://www.wikidata.org/entity/Q204853,Tokyo International Airport,node1fm7rl13cx59931525,Tokyo International Airport
http://www.wikidata.org/entity/Q20529086,Kramatorsk Airport,node1fm28u4nhx41593473,Kramatorsk Airport
http://www.wikidata.org/entity/Q2058359,Sainte Marie Airport,node1flu9p8h0x67728344,Sainte Marie Airport
http://www.wikidata.org/entity/Q2060150,Anvik Airport,node1fm5jsi15x2499467,Anvik Airport
http://www.wikidata.org/entity/Q2060188,Kotlik Airport,node1fltopdr0x20890140,Kotlik
http://www.wikidata.org/entity/Q2060909,Ambler Airport,node1fm0j50djx27356733,Ambler Airport
http://www.wikidata.org/entity/Q2061642,New Stuyahok Airport,node1fltoota2x106632900,New Stuyahok Airport
http://www.wikidata.org/entity/Q2061650,Ralph Wien Memorial Airport,node1flvnjas1x15052347,Ralph Wien Memorial
http://www.wikidata.org/entity/Q2061650,Ralph Wien Memorial Airport,node1fm19dbqpx78646617,Ralph Wien Memorial Airport
http://www.wikidata.org/entity/Q2061683,Valdez Airport,node1flu5hgj3x5934241,Valdez Pioneer Field
http://www.wikidata.org/entity/Q2061693,Wiley Post–Will Rogers Memorial Airport,node1fm00fiocx607550,Wiley Post-Will Rogers Memorial Airport
http://www.wikidata.org/entity/Q2061986,Ugnu-Kuparuk Airport,node1fltoota2x27037314,Ugnu-Kuparuk Airport
http://www.wikidata.org/entity/Q2065880,Anniston Regional Airport,node1fm7c5nb8x65152838,Anniston Metropolitan Airport
http://www.wikidata.org/entity/Q2067431,Lensk Airport,node1fltlp97sx105255097,Lensk Airport
http://www.wikidata.org/entity/Q2071029,Gdynia-Kosakowo Airport,node1fltibrgax58935840,Gdynia-Babie Doły Air Base
http://www.wikidata.org/entity/Q2071461,Komsomolsk-on-Amur Airport,node1fltibk8sx58154477,Komsomolsk-on-Amur Airport
http://www.wikidata.org/entity/Q2074717,Pinto Martins – Fortaleza International Airport,node1fm7c5n22x105336667,Pinto Martins
http://www.wikidata.org/entity/Q2074948,Petropavlovsk-Kamchatsky Airport,node1flvnj8qbx26296774,Petropavlovsk-Kamchatskiy Yelizovo Intl
http://www.wikidata.org/entity/Q2074948,Petropavlovsk-Kamchatsky Airport,node1fm19dcv3x75015887,Yelizovo Airport
http://www.wikidata.org/entity/Q2074948,Petropavlovsk-Kamchatsky Airport,node1fm28tbaqx67573280,Yelizovo Airport
http://www.wikidata.org/entity/Q2074948,Petropavlovsk-Kamchatsky Airport,node1fm28uaahx66807461,Yelizovo Airport
http://www.wikidata.org/entity/Q2074948,Petropavlovsk-Kamchatsky Airport,node1fm323amex664297,Yelizovo Airport
http://www.wikidata.org/entity/Q2074948,Petropavlovsk-Kamchatsky Airport,node1fm500u3cx94667421,Yelizovo Airport
http://www.wikidata.org/entity/Q2074948,Petropavlovsk-Kamchatsky Airport,node1fm501599x90086419,Yelizovo Airport
http://www.wikidata.org/entity/Q2074948,Petropavlovsk-Kamchatsky Airport,node1fm5017anx66050770,Yelizovo Airport
http://www.wikidata.org/entity/Q2088517,Phoenix Deer Valley Airport,node1fm19dfivx45449174,Phoenix Deer Valley
http://www.wikidata.org/entity/Q2088517,Phoenix Deer Valley Airport,node1fm28u51lx7905351,Phoenix Deer Valley Airport
http://www.wikidata.org/entity/Q2088518,Bardufoss Airport,node1fm00fesix494704,Bardufoss Airport
http://www.wikidata.org/entity/Q2089913,Lubango Airport,node1fltlnkd7x5938974,Lubango Airport
http://www.wikidata.org/entity/Q20932,Incheon International Airport,node1fm28u6ltx43243548,Incheon International Airport
