id,title,author
Q28481263,Walt's People: Volume 9: Talking Disney with the Artists who Knew Him,Didier Ghez
Q28481263,Walt's People: Volume 9: Talking Disney with the Artists who Knew Him,Dave Smith
Q28481263,Walt's People: Volume 9: Talking Disney with the Artists who Knew Him,Floyd Norman
Q28481263,Walt's People: Volume 9: Talking Disney with the Artists who Knew Him,Christopher Finch
Q28481263,Walt's People: Volume 9: Talking Disney with the Artists who Knew Him,Michael Mallory
Q28481263,Walt's People: Volume 9: Talking Disney with the Artists who Knew Him,Tom Sito
Q28487882,American Routes : Louisiana's Past As Prologue to America's Present,Angel Adams Parham
Q28493831,Livre des Fontaines,Jacques Le Lieur
Q28494278,Ten Plus One,Ed McBain
Q28494467,"Henri Poincaré, l'œuvre scientifique, l'œuvre philosophique",Pierre Boutroux
Q28494467,"Henri Poincaré, l'œuvre scientifique, l'œuvre philosophique",Jacques Hadamard
Q28494467,"Henri Poincaré, l'œuvre scientifique, l'œuvre philosophique",Vito Volterra
Q28494467,"Henri Poincaré, l'œuvre scientifique, l'œuvre philosophique",Paul Langevin
Q28494997,Œuvres scientifiques de Jean Perrin,Jean Perrin
Q28495221,The Spook's Revenge,Joseph Delaney
Q28496225,Quebec women : a history,Jennifer Stoddart
Q28496225,Quebec women : a history,Michèle Stanton-Jean
Q28496225,Quebec women : a history,Micheline Dumont
Q28496225,Quebec women : a history,Marie Lavigne
Q28496256,Bridget Jones's Baby,Helen Fielding
Q28496777,Fuzz,Ed McBain
Q28497194,Bad Land,Frédéric Andréi
Q28497448,Calling All Creeps!,R. L. Stine
Q28497599,Meathouse Man,George R. R. Martin
Q28497645,Drunken Fireworks,Stephen King
Q28497647,The Little Green God of Agony,Stephen King
Q28497657,Blind Willie,Stephen King
Q28497661,Heavenly Shades of Night Are Falling,Stephen King
Q28497664,Why We're in Vietnam,Stephen King
Q28497854,The Story of Jees Uck,Jack London
Q28497887,The Story of Keesh,Jack London
Q28497918,The Apostate,Jack London
Q28514099,The writings of Henry David Thoreau,Henry David Thoreau
Q28515624,The Essential Drucker,Peter Drucker
Q28524515,The Dry,Jane Harper
Q28528081,Walt's People: Volume 11: Talking Disney with the Artists who Knew Him,John Canemaker
Q28528081,Walt's People: Volume 11: Talking Disney with the Artists who Knew Him,John Culhane
Q28528081,Walt's People: Volume 11: Talking Disney with the Artists who Knew Him,Didier Ghez
Q28528081,Walt's People: Volume 11: Talking Disney with the Artists who Knew Him,Dave Smith
Q28528081,Walt's People: Volume 11: Talking Disney with the Artists who Knew Him,Christopher Finch
Q28528081,Walt's People: Volume 11: Talking Disney with the Artists who Knew Him,Peter Hansen
Q28528317,The Fashion Dictionary,Mary Brooks Picken
Q28530525,Patria,Fernando Aramburu
Q28530735,The Cambridge Companion to French Music,Collective
Q28530735,The Cambridge Companion to French Music,collective
Q28530985,Forge of Heaven,C. J. Cherryh
Q28531076,The Haunting of Toby Jugg,Dennis Wheatley
Q28531077,Projet de communauté philosophe,Victor d'Hupay
Q28531158,The Art of Project Management,Scott Berkun
Q28531466,Digitale Paranoia,Jan Kalbitzer
Q28531533,Foraminiferal genera and their classification,Helen Niña Tappan Loeblich
Q28531533,Foraminiferal genera and their classification,Alfred R. Loeblich
Q28538223,Hans Deuvs,Johannes V. Jensen
Q28539381,Entlassen nach:Tod,Judith Arlt
Q28540113,Menuet z pogrzebaczem,Stanisław Grochowiak
Q28540523,Anything You Can Do,Randall Garrett
Q28541987,Jewish apocrypha,Abraham Kahana
Q28545331,Ketuvim Aharonim,Seckel Isaac Fränkel
Q28549182,La France littéraire,Joseph Marie Quérard
Q28551766,Select views in Great Britain,Samuel Middiman
Q28554075,Fero,Radheshyam Sharma
Q28554214,Dictionnaire général du Congo-Brazzaville,Philippe Moukoko
Q28554330,Chhinnapatra,Suresh Joshi
Q2856504,Sonnet 51,William Shakespeare
Q28566,The frozen birds fall from the oksiltaan,Raisa Lardot
Q28584667,Differentiae (Isidor of Seville),Isidore of Seville
Q28599475,Comanche,David Appel
Q28599827,Banner in the Sky,James Ramsey Ullman
Q28599830,Cambria depicta,Edward Pugh
Q28600393,Among Mysteries and Miracles,Nikolai Rubakin
Q28601479,De defectu oraculorum,Plutarch
Q28603086,XII views in Wales,Paul Sandby
Q28608669,Translating Proverbs and Idioms,Gʻaybulla as-Salom
Q28609666,Jo! Memòries d'un metge filòsof,Prudenci Bertrana
Q28625164,"Etchings of ancient buildings in the city of Chester, castles in North Wales, and other miscellaneous subjects",George Cuitt the Younger
Q28647595,A Pisgah Sight of Palestine (short story),Stephen Dedalus
Q28647772,Bon Voyage!,Marrijane Hayes
Q28647772,Bon Voyage!,Joseph Hayes
Q28647824,On history,Fernand Braudel
Q28648849,Schattenkiller,Mirko Zilahy
Q28648863,Om Vitalisme,Harald Høffding
Q28649272,"Roden Cutler, V.C.: The Biography",Colleen McCullough
Q28652069,Incidents in the Life of Madame Blavatsky,Alfred Percy Sinnett
Q28652114,My Dancing White Horses,Alois Podhajsky
Q28653585,"Greater Medieval Houses of England and Wales, 1300–1500: Volume 3, Southern England",Anthony Emery
Q28653687,"Greater Medieval Houses of England and Wales, 1300-1500: Volume 1, Northern England",Anthony Emery
Q28654178,"Greater Medieval Houses of England and Wales, 1300-1500: Volume 2, East Anglia, Central England and Wales",Anthony Emery
Q28654674,A Little Duck's Nest… of Bad Words…,Aleksei Kruchenykh
Q286567,Terminologia Anatomica,International Federation of Associations of Anatomists
Q286567,Terminologia Anatomica,Federative International Committee on Anatomical Terminology
Q28657149,Thomasina,Paul Gallico
Q28658202,Swiftwater,Howard Allison Sturtzel
Q28659465,The Ugly Dachshund,Gladys Bronwyn Stern
Q28659565,21 Stories of Transition,Rob Hopkins
Q2865965,Artus de Bretagne,anonymous
Q28661661,Accidental Occidental,Lajos Bokros
Q286620,Scandal,Willa Cather
Q28664714,How Theosophy Came to Me,Charles Webster Leadbeater
Q28667169,Donkey Breed,Polina Zherebtsova
Q28669611,The First Third,Neal Cassady
Q28669852,Fade to Black,Stan Nicholls
Q28669865,Locker 13,R. L. Stine
Q28669866,Camp Nowhere,R. L. Stine
Q28669878,The Animal Gazer,Edgardo Franzosini
Q28671509,An Ace Up My Sleeve,James Hadley Chase
Q28671545,La strada del Sole,Francesco Lorenzi
Q28672100,"Red Hugh, Prince of Donegal",Robert T. Reilly
Q286725,Simulacron-3,Daniel F. Galouye
Q28674700,The End and the Beginning,Wisława Szymborska
Q28675209,The Siege of Acre,Hannah Cowley
Q2868351,Ashtadhyayi,Panini
Q28685325,The labyrinth,Yaeko Nogami
Q2869417,L'héritière,Madeleine Féret-Fleury
Q2869417,L'héritière,Christine Féret-Fleury
Q28698137,God and My Country,MacKinlay Kantor
Q2870,Gone with the Wind,Margaret Mitchell
Q2870358,At the Earth's Core,Edgar Rice Burroughs
Q28705037,Forever Flowing,Vasily Grossman
Q2870516,Au soleil,Guy de Maupassant
Q2870532,On Trial,Anton Chekhov
Q28706330,The Monkeys,G. K. Wilkinson
Q28707576,"The Philosophy of Chrysippus: Peasants, Provincials, and Folklore in the 1937 Paris World's Fair",Josiah B. Gould
Q28709025,The Gnomobile,Upton Sinclair
Q28709681,Constitutions of 13 United States of America,Thirteen Colonies
Q28709681,Constitutions of 13 United States of America,United States of America
Q28709681,Constitutions of 13 United States of America,United States
Q28713756,Seven screenplay by Asghar Farhadi,Asghar Farhadi
Q28717467,In My Heart A Hebrew Girl,Khawla Hamdi
Q28717605,Fitnat al-Wahhabiyya,Ahmad Zayni Dahlan
Q28717666,366,Amir Taj al-Sir
Q28720639,On the Priesthood,John Chrysostom
Q28729466,Balm in Gilead,Sara Lawrence-Lightfoot
Q28730961,The Daily Drucker,Peter Drucker
Q28731130,Maranottar,Suresh Joshi
Q28731205,Trois prétendants... Un mari,Guillaume Oyono-Mbia
Q2873127,Solo Command,Aaron Allston
Q287323,Tristia,Ovid
Q28733576,La red de Caronte,Gemma Herrero Virto
Q28734879,Ellen Gallagher: AxME,Juliet Bingham
Q2873497,The Adventures of Mr. Nicholas Wisdom,Ignacy Krasicki
Q28735384,Mildred Howard: Collective Memory,Lizzetta Lefalle Collins
Q28735830,"Annotated catalogue of the Laniatores of the New World (Arachnida, Opiliones)",Adriano B. Kury
Q28736036,Shem Tob's Hebrew Gospel of Matthew,Ibn Shaprut
Q28736403,The Bounty Hunters,Elmore Leonard
Q28736404,Law at Randado,Elmore Leonard
Q28736407,Escape from Five Shadows,Elmore Leonard
Q28736410,Last Stand at Saber River,Elmore Leonard
Q28736415,The Moonshine War,Elmore Leonard
Q28736420,Valdez Is Coming,Elmore Leonard
Q28736424,Forty Lashes Less One,Elmore Leonard
Q28736426,Mr. Majestyk,Elmore Leonard
Q28736428,52 Pick-Up,Elmore Leonard
Q28736475,The Switch,Elmore Leonard
Q28736517,Gunsights,Elmore Leonard
Q28736534,Gold Coast,Elmore Leonard
Q28736555,Stick,Elmore Leonard
Q28736583,Bandits,Elmore Leonard
Q28736586,Touch,Elmore Leonard
Q28736591,Maximum Bob,Elmore Leonard
Q28736600,Fire in the Hole,Elmore Leonard
Q28736606,Up in Honey's Room,Elmore Leonard
Q28740126,The Big Fisherman,Lloyd C. Douglas
Q2874783,Axiomatic,Greg Egan
Q28749954,B52,Dušan Čater
Q28752625,The Eighth Day,Mitsuyo Kakuta
Q28752742,0.5 mm,Momoko Andō
Q28752803,Byzantine enamel (book),Nikodim Kondakov
Q28753359,The Sons of the Dragon,George R. R. Martin
Q28753387,Vallista,Steven Brust
Q28754042,Constructivism,Aleksei Gan
Q2875931,The Acting Person,John Paul II
Q2875931,The Acting Person,Pope John Paul II
Q28775129,What is the Text Encoding Initiative?,Lou Burnard
Q28776948,Inventing the Cotton Gin : Machine and Myth in Antebellum America,Angela Lakwete
Q28777065,Rat on a Tray,Arkady Averchenko
Q28777156,Song of the Three Children,anonymous
Q28777290,Curtain of Death,W. E. B. Griffin
Q28777290,Curtain of Death,William E. Butterworth IV
Q28787868,The Country of Odd People or 1001 Passions,Yuri Druzhnikov
Q28790064,Miss Bianca,Margery Sharp
Q28790530,A review of some late publications respecting the French Revolution of 1848,Alphonse de Lamartine
Q28790530,A review of some late publications respecting the French Revolution of 1848,John Wilson Croker
Q28790537,Combray,Marcel Proust
Q28790886,Tahiti,Arii Taimai E Marama
Q28790886,Tahiti,Henry Adams
Q28791647,Light in Life's Morning,Samuel Martin
Q28793114,We're Going on a Bear Hunt,Michael Rosen
Q28797351,The Death of Expertise,Tom Nichols
Q2879800,Deep Trouble,R. L. Stine
Q28798934,"Patrimony, Capitalism, and Slavery in French Saint-Domingue",Paul Burton Cheney
Q28801971,A Decent Ride,Irvine Welsh
Q28802651,Philosophy of Hypertext,Ted Nelson
Q28805622,The Next Great Globalization,Frederic Mishkin
Q28807016,The House Of The Hedgehog,Branko Ćopić
Q28807022,Doživljaji Nikoletine Bursaća,Branko Ćopić
Q28812558,The Lost World of the Kalahari,Laurens van der Post
Q28814799,Muslim i Danmark - Muslim i Verden,Garbi Schmidt
Q28815300,Ebba,Garbi Schmidt
Q28819041,Thirteen for Luck!,Agatha Christie
Q28822834,Agriculture in Qajar Iran (Book),Willem Floor
Q28824112,"The Laws of Nature and Man, or, a General System of the Most Important Principles of Morality, Jurisprudence and Politics",Samuel von Pufendorf
Q28836302,The Culture of Nakedness and the Nakedness of Culture,Gholam-Ali Haddad-Adel
Q28836367,History and antiquities of the county of Cardigan,Samuel Rush Meyrick
Q28837972,Divisions,Dobrica Ćosić
Q28837985,Concrete and Fireflies,Oskar Davičo
Q28837995,Secrets,Oskar Davičo
Q28837997,Hungers,Oskar Davičo
Q28838078,"Scents, Gold and Incense",Slobodan Novak
Q28838095,Nets,Erih Koš
Q28839489,A Novel about London,Miloš Crnjanski
Q28839499,Hourglass,Danilo Kiš
Q28839589,The Luck of War,Mihailo Lalić
Q28839618,The Whirlpool,Jure Franičević-Pločar
Q28840558,The Use of Man,Aleksandar Tišma
Q28840627,The Testament,Vidosav Stevanović
Q28841150,The Bait,David Albahari
Q28841185,The Characteristic,Maksimilijan Erenrajh Ostojić
Q28841245,Hobo,Zoran Ćirić
Q28841253,Burial of the father,Mladen Markov
Q28841285,The Rise and Fall of Parkinson's disease,Svetislav Basara
Q28841293,The Russian Window,Dragan Velikić
Q28841298,Voices in the Wind,Grozdana Olujić-Lešić
Q28841312,The Great War,Aleksandar Gatalica
Q28841322,Arzamas,Ivana Dimić
Q28841887,Sketch of the forestry of West Africa with particular reference to its present principal commercial products,Cornelius Alfred Moloney
Q28841887,Sketch of the forestry of West Africa with particular reference to its present principal commercial products,Herbert Druce
Q28841909,Lincoln in the Bardo,George Saunders
Q28841932,The Fifth Petal: a novel,Brunonia Barry
Q28841937,From Bacteria to Bach and Back,Daniel Dennett
Q28843300,Records of Sweden,Erik Gustaf Geijer
Q28844743,Cartoons by Bradley,Luther Daniels Bradley
Q28844743,Cartoons by Bradley,Henry Justin Smith
Q28845827,Ancient Sorceries,Algernon Blackwood
Q28845834,Swapnatirtha,Radheshyam Sharma
Q28846171,"A tour to Hafod, in Cardiganshire, the seat of Thomas Johnes, esq.",James Edward Smith
Q28846426,4 3 2 1,Paul Auster
Q28853827,Red Sparrow,Jason Matthews
Q28854733,All about coffee,William H. Ukers
Q28855081,The castles and abbeys of England,William Beattie
Q28856099,Uit ons Krijtland,Eli Heimans
Q28857693,Vincent van Gogh: All Paintings,Rainer Metzger
Q28858123,Van Gogh Paintings: The Masterpieces,Belinda Thomson
Q28859234,Open Problems in Mathematics,John Forbes Nash
Q28859234,Open Problems in Mathematics,"John Forbes Nash, Jr."
Q28859239,The Ghostfaces,John Flanagan
Q28859240,The Battle of Hackham Heath,John Flanagan
Q28859241,A Gambler's Anatomy,Jonathan Lethem
Q28859244,The Castle Cross the Magnet Carter,Kia Corthron
Q28859246,Imagine Me Gone,Adam Haslett
Q28859252,The Wangs vs. the World,Jade Chang
Q28859257,Orphan X,Gregg Hurwitz
Q28859263,Ego Is the Enemy,Ryan Holiday
Q28859269,The Nix,Nathan Hill
Q28859270,Kaljayi Kambakht,Amit Dutta
Q28859285,"Bright, Precious Days",Jay McInerney
Q28859286,The Daily Stoic,Ryan Holiday
Q28859287,Blood Defense,Marcia Clark
Q28859291,The Undoing Project,Michael Lewis
Q28859315,The City of Woven Streets,Emmi Itäranta
Q28859323,Data Driven Nonprofits,Steve MacLaughlin
Q28859324,George and the Blue Moon,Stephen Hawking
Q28859324,George and the Blue Moon,Lucy Hawking
Q28859348,The Grasshopper & The Ants,Jerry Pinkney
Q28859363,Broken Sleep,Bruce Bauman
Q28859375,How To Cook A Moose: A Culinary Memoir,Kate Christensen
Q28862041,Van Gogh,Paul Colin
Q28862046,The Dutch Period (1880-1885) in Vincent van Gogh's Work (1853-1890),Walther Vanbeselaere
Q28862063,Van Gogh,Georg Schmidt
Q28862241,Vincent van Gogh Drawings: Nuenen 1883-85 Volume 2,Sjraar van Heugten
Q28863147,The pocket print magazine,J. M. W. Turner
Q28863147,The pocket print magazine,Thomas Rothwell
Q28863147,The pocket print magazine,Thomas Tagg
Q28863147,The pocket print magazine,George Murray
Q28863147,The pocket print magazine,Thomas Girtin
Q28863336,Letters on the study and use of history,"Henry St John, 1st Viscount Bolingbroke"
Q28864005,The Self-Portraits of Vincent van Gogh,Fritz Erpel
Q28864206,"Vincent van Gogh Paintings. Vol. 1, Dutch Period 1881–1885",Louis van Tilborgh
Q28864366,The Cut of Women's Clothes 1600–1930,Norah Waugh
Q28867032,Mejor callar,Diego Fischer
Q28867726,Description of US Naval Guns,Bureau of Ordnance
Q2886835,Basil of Baker Street,Eve Titus
Q28868403,Petria's Wreath,Dragoslav Mihailović
Q28868431,Dorćol,Svetlana Velmar-Janković
Q28868501,A Time of Angels,Patricia Schonstein
Q28869786,Joyce in art : visual art inspired by James Joyce,Christa-Maria Lerm Hayes
Q28869845,"De vrouw een godin, de kunst een god : over vrouwenstudies en het symbolisties vrouwbeeld",Debora Meijers
Q28869871,Kunst als Natur : die Habsburger Gemäldegalerie in Wien um 1780,Debora Meijers
Q28872042,England delineated,anonymous
Q28872314,"International Congress for the History of Religions (1900), Actes",Collective
Q28872314,"International Congress for the History of Religions (1900), Actes",collective
Q28872419,"International Congress for the History of Religions, 2nd part",Collective
Q28872419,"International Congress for the History of Religions, 2nd part",collective
Q28873506,Letters from 74 rue Taitbout,William Saroyan
Q28873541,The Lonely City,Olivia Laing
Q28877412,Mehr Meer: Erinnerungspassagen,Ilma Rakusa
Q28887805,Ancient castles of England and Wales,Edward William Brayley
Q28888216,The Cut of Men's Clothes 1600–1900,Norah Waugh
Q2890118,Sefer ha-Chinuch,Aharon HaLevi
Q2890874,Bai Hu Tong,Ban Gu
Q28910307,Staurofila,Maria Nestora Tellez
Q2891075,The Martian Way,Isaac Asimov
Q28912915,World of Tennis '71,John Barrett
Q2891532,Mesillat Yesharim,Moshe Chaim Luzzatto
Q28916928,"The Ports, Harbours, Watering-Places and Coast Scenery of Great Britain",William Henry Bartlett
Q28916928,"The Ports, Harbours, Watering-Places and Coast Scenery of Great Britain",William Beattie
Q28916928,"The Ports, Harbours, Watering-Places and Coast Scenery of Great Britain",William Finden
Q28918993,Dragons of a Lost Star,Margaret Weis
Q28918993,Dragons of a Lost Star,Tracy Hickman
Q28919526,The mystery of the wheelchair,Laura Mancinelli
Q28919653,Blood Sleep,Serge Brussolo
Q28921582,XII Views in North and South Wales,Paul Sandby
Q28924044,Great Britain illustrated: a series of original views,Thomas Moule
Q2892428,Kitab al-I'tibar,Usama ibn Munqidh
Q28924547,Icones Principum Virorum,Anthony van Dyck
Q28924742,"Ana Isabel, una niña decente",Antonia Palacios
Q2892535,Zi Bu Yu,Yuan Mei
Q28925562,Beauties of antiquity,John Hassell
Q28928375,The Sixth Sense,Rosalind Heywood
Q28928413,Can’t We Talk About Something More Pleasant?,Roz Chast
Q28928423,The Infinite Hive,Rosalind Heywood
Q28932722,The Song of Triumphant Love,Ivan Turgenev
Q28933312,Classification der Batrachier,Louis Agassiz
Q28933312,Classification der Batrachier,Johann Jakob von Tschudi
Q2893355,The Beauties,Anton Chekhov
Q28934232,Unsettled Visions: Contemporary Asian American Artists and the Social Imaginary,Margo Machida
Q28935387,In Her Hands: The Story of Sculptor Augusta Savage,Alan Schroeder
Q28936838,Australian Legendary Tales,K. Langloh Parker
Q28936856,More Australian Legendary Tales,K. Langloh Parker
Q28939099,The Writings of Thomas Paine,Thomas Paine
Q28939322,Periodic Tales,Hugh Aldersey-Williams
Q28939783,Leading: Learning from Life and My Years at Manchester United,Alex Ferguson
Q28941875,Van Gogh and Gauguin: The Search for Sacred Art,Debora L. Silverman
Q28942339,De weg naar Oude God,Philip Markus
Q28942541,Catalogue of Lamprias,Pseudo-Plutarch
Q28942548,Comparationis Aristophanis et Menandri compendium,Plutarch
Q28942549,De fato,Pseudo-Plutarch
Q28942550,De mulierum virtutibus,Plutarch
Q28942551,Vitae decem oratorum,Plutarch
Q28942553,Parallela minora,Pseudo-Plutarch
Q28942556,Consolatio ad uxorem,Plutarch
Q28942557,Institutio Traiani,Plutarch
Q28942560,Quaestiones Romanae,Plutarch
